EMPLOYEE_ID,YEAR,QUARTER,GENDER,AGE,MARITAL_STATUS,MONTH,MANAGEMENT_LEVEL,JOB_FAMILY,WORKER_TYPE,BUSINESS_SITE_LOCATION,CITY_CODE,CITY_NAME,STATE_CODE,STATE_NAME,GEOZONE_CODE,MILITARY_SERVICE,PRIMARY_TERMINATION_REASON,REHIRE_YN,INVOLUNTARY_YN,TERMINATION_FAULT,TERMINATION_DV,CURRENT_STATUS
SG000397,2025,4,FEMALE,30,MARRIED,11,TEAM LEAD,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,PERFORMANCE,N,Y,PERFORMANCE,31-60,TERMINATED
SG000399,2025,4,FEMALE,27,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,Y,ACTIVE,N,N,NONE,,ACTIVE
SG000405,2025,4,MALE,35,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,Y,ACTIVE,N,N,NONE,,ACTIVE
SG000411,2025,4,FEMALE,29,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,31-60,TERMINATED
SG000415,2025,4,FEMALE,26,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000419,2025,4,MALE,19,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000420,2025,4,FEMALE,29,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,PERFORMANCE,N,Y,PERFORMANCE,61-90,TERMINATED
SG000424,2025,4,FEMALE,38,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,Y,ACTIVE,N,N,NONE,,ACTIVE
SG000430,2025,4,FEMALE,39,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000431,2025,4,FEMALE,30,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000432,2025,4,MALE,24,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,Y,RESIGNATION,N,N,RESIGNATION,0-30,TERMINATED
SG000437,2025,4,MALE,36,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,0-30,TERMINATED
SG000440,2025,4,MALE,30,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,LAYOFF,N,Y,LAYOFF,91-120,TERMINATED
SG000445,2025,4,MALE,27,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,Y,ACTIVE,N,N,NONE,,ACTIVE
SG000446,2025,4,MALE,20,SINGLE,11,INDIVIDUAL CONTRIBUTOR,QUALITY,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000461,2025,4,FEMALE,45,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000463,2025,4,MALE,35,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000465,2025,4,FEMALE,36,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000466,2025,4,MALE,24,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,Y,ACTIVE,N,N,NONE,,ACTIVE
SG000467,2025,4,MALE,31,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,QUALITY,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,91-120,TERMINATED
SG000471,2025,4,FEMALE,29,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,Y,ACTIVE,N,N,NONE,,ACTIVE
SG000472,2025,4,FEMALE,35,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,LAYOFF,N,Y,LAYOFF,61-90,TERMINATED
SG000480,2025,4,FEMALE,40,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000482,2025,4,FEMALE,20,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,TEMP,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000484,2025,4,MALE,22,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000491,2025,4,MALE,35,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,91-120,TERMINATED
SG000494,2025,4,FEMALE,26,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,61-90,TERMINATED
SG000497,2025,4,FEMALE,36,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000500,2025,4,FEMALE,27,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000501,2025,4,FEMALE,21,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000503,2025,4,FEMALE,19,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000506,2025,4,FEMALE,33,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,Y,ACTIVE,N,N,NONE,,ACTIVE
SG000510,2025,4,MALE,34,SINGLE,11,TEAM LEAD,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,Y,ACTIVE,N,N,NONE,,ACTIVE
SG000512,2025,4,FEMALE,37,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,TEMP,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,61-90,TERMINATED
SG000514,2025,4,FEMALE,32,DIVORCED,11,TEAM LEAD,CUSTOMER SERVICE,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000517,2025,4,MALE,19,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000519,2025,4,FEMALE,34,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000533,2025,4,MALE,20,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000536,2025,4,MALE,19,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000552,2025,4,FEMALE,19,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000559,2025,4,FEMALE,19,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000562,2025,4,FEMALE,32,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000563,2025,4,FEMALE,25,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,61-90,TERMINATED
SG000564,2025,4,FEMALE,19,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000567,2025,4,MALE,30,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000572,2025,4,FEMALE,22,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000576,2025,4,FEMALE,37,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000577,2025,4,FEMALE,40,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000588,2025,4,MALE,28,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ABSCOND,N,Y,ABSCOND,0-30,TERMINATED
SG000590,2025,4,FEMALE,40,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000604,2025,4,FEMALE,40,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000609,2025,4,FEMALE,31,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000619,2025,4,MALE,42,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000625,2025,4,FEMALE,26,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,LAYOFF,N,Y,LAYOFF,120+,TERMINATED
SG000626,2025,4,MALE,19,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000628,2025,4,MALE,19,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,120+,TERMINATED
SG000637,2025,4,FEMALE,25,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000655,2025,4,MALE,34,MARRIED,11,TEAM LEAD,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,LAYOFF,N,Y,LAYOFF,91-120,TERMINATED
SG000658,2025,4,FEMALE,22,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000661,2025,4,MALE,25,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,PERFORMANCE,N,Y,PERFORMANCE,31-60,TERMINATED
SG000662,2025,4,MALE,21,SINGLE,11,MANAGER,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000687,2025,4,FEMALE,25,MARRIED,11,TEAM LEAD,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000690,2025,4,FEMALE,39,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,Y,RESIGNATION,N,N,RESIGNATION,120+,TERMINATED
SG000698,2025,4,MALE,33,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000701,2025,4,FEMALE,26,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000702,2025,4,FEMALE,39,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000703,2025,4,FEMALE,30,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000708,2025,4,MALE,31,MARRIED,11,INDIVIDUAL CONTRIBUTOR,QUALITY,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000711,2025,4,MALE,38,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,Y,ACTIVE,N,N,NONE,,ACTIVE
SG000712,2025,4,FEMALE,28,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000713,2025,4,FEMALE,36,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000715,2025,4,FEMALE,36,MARRIED,11,INDIVIDUAL CONTRIBUTOR,QUALITY,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000717,2025,4,MALE,29,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ABSCOND,N,Y,ABSCOND,61-90,TERMINATED
SG000720,2025,4,FEMALE,20,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000729,2025,4,MALE,30,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000732,2025,4,FEMALE,38,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000735,2025,4,MALE,36,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000737,2025,4,FEMALE,42,MARRIED,11,INDIVIDUAL CONTRIBUTOR,QUALITY,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,31-60,TERMINATED
SG000739,2025,4,FEMALE,27,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000740,2025,4,FEMALE,35,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000746,2025,4,MALE,23,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,91-120,TERMINATED
SG000748,2025,4,MALE,31,MARRIED,11,INDIVIDUAL CONTRIBUTOR,QUALITY,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000749,2025,4,FEMALE,38,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,PERFORMANCE,N,Y,PERFORMANCE,0-30,TERMINATED
SG000757,2025,4,MALE,36,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000758,2025,4,MALE,31,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,120+,TERMINATED
SG000763,2025,4,MALE,28,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,Y,ACTIVE,N,N,NONE,,ACTIVE
SG000767,2025,4,FEMALE,23,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000771,2025,4,FEMALE,28,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000772,2025,4,FEMALE,21,SINGLE,11,INDIVIDUAL CONTRIBUTOR,QUALITY,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000773,2025,4,MALE,28,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000774,2025,4,MALE,19,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000775,2025,4,MALE,21,SINGLE,11,TEAM LEAD,CUSTOMER SERVICE,TEMP,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,31-60,TERMINATED
SG000777,2025,4,FEMALE,36,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ABSCOND,N,Y,ABSCOND,0-30,TERMINATED
SG000779,2025,4,FEMALE,35,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000781,2025,4,MALE,28,SINGLE,11,INDIVIDUAL CONTRIBUTOR,QUALITY,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000796,2025,4,MALE,30,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000797,2025,4,MALE,31,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000798,2025,4,MALE,33,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,120+,TERMINATED
SG000805,2025,4,MALE,32,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,Y,PERFORMANCE,N,Y,PERFORMANCE,120+,TERMINATED
SG000806,2025,4,FEMALE,21,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000807,2025,4,FEMALE,19,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,120+,TERMINATED
SG000811,2025,4,MALE,23,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,TEMP,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG000819,2025,4,MALE,29,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
